"Serie 1: Tiempo (s)","Serie 1: Caudal (L/s)","Serie 1: Volumen (L)","Serie 2: Tiempo (s)","Serie 2: Caudal (L/s)","Serie 2: Volumen (L)","Serie 3: Tiempo (s)","Serie 3: Caudal (L/s)","Serie 3: Volumen (L)","Serie 4: Tiempo (s)","Serie 4: Caudal (L/s)","Serie 4: Volumen (L)","Serie 5: Tiempo (s)","Serie 5: Caudal (L/s)","Serie 5: Volumen (L)","Serie 6: Tiempo (s)","Serie 6: Caudal (L/s)","Serie 6: Volumen (L)","Serie 7: Tiempo (s)","Serie 7: Caudal (L/s)","Serie 7: Volumen (L)","Serie 8: Tiempo (s)","Serie 8: Caudal (L/s)","Serie 8: Volumen (L)","Serie 9: Tiempo (s)","Serie 9: Caudal (L/s)","Serie 9: Volumen (L)","Serie 10: Tiempo (s)","Serie 10: Caudal (L/s)","Serie 10: Volumen (L)","Serie 11: Tiempo (s)","Serie 11: Caudal (L/s)","Serie 11: Volumen (L)","Serie 12: Tiempo (s)","Serie 12: Caudal (L/s)","Serie 12: Volumen (L)","Serie 13: Tiempo (s)","Serie 13: Caudal (L/s)","Serie 13: Volumen (L)"
,,,,,,28.68,-3.63066066999,0.0692326779221,28.68,1.71803330845,1.33066871341,28.68,-0.372527655752,1.73142800055,,,,,,,28.68,-0.674239699263,0.143684736627,28.68,-0.061294127634,-1.52881759309,14.34,-1.07295186722,1.02437763941,14.34,-2.11317406062,-1.30135209276,14.34,-0.499282419594,0.710977973542,14.34,0.560577835815,-1.38493585029
,,,,,,28.7,-3.43606532832,0.139899937905,28.7,1.71803330845,1.29630804724,28.7,-0.382644233148,1.73897971944,,,,,,,28.7,-0.712920730482,0.157556340925,28.7,-0.0517726430262,-1.52768692538,14.35,-1.09258992922,1.03520534839,14.35,-2.3274074643,-1.27914918513,14.35,-0.537963450814,0.716164202894,14.35,0.560577835815,-1.39054162865
,,,,,,28.72,-3.50390590615,0.20929965025,28.72,1.72755479306,1.26185216622,28.72,-0.392165717756,1.74672781895,,,,,,,28.72,-0.742080277094,0.172106351001,28.72,-0.0517726430262,-1.52665147252,14.36,-1.11163289844,1.04622646253,14.36,-2.59936486841,-1.25451532347,14.36,-0.567122997425,0.721689635135,14.36,0.560577835815,-1.39614740701
,,,,,,28.74,-3.39678920431,0.278306601355,28.74,1.79599046368,1.22661671366,28.74,-0.382644233148,1.75447591846,,,,,,,28.74,-0.761718339098,0.187144337163,28.74,-0.061294127634,-1.52552080482,14.37,-1.11163289844,1.05734279151,14.37,-2.79396021008,-1.22754869807,14.37,-0.61592060604,0.727604853153,14.37,0.560577835815,-1.40175318537
,,,,,,28.76,-3.30931056448,0.345367599043,28.76,1.79599046368,1.19069690438,28.76,-0.333846624533,1.76164082703,,,,,,,28.76,-0.781356401101,0.202575084565,28.76,-0.061294127634,-1.52429492226,14.38,-1.13127096044,1.06855731081,14.38,-2.90107691192,-1.19907351246,14.38,-0.654601637259,0.733957464369,14.38,0.560577835815,-1.40735896373
,,,,,,28.78,-3.31942714188,0.411654976106,28.78,1.8543095569,1.15419390418,28.78,-0.27552753131,1.76773456859,,,,,,,28.78,-0.781356401101,0.218202212587,28.78,-0.061294127634,-1.52306903971,14.39,-1.15090902244,1.07996821072,14.39,-2.96891748975,-1.16972354046,14.39,-0.664718214655,0.740554063629,14.39,0.531418289203,-1.41281894435
,,,,,,28.8,-3.11471522281,0.475996399753,28.8,1.82515001029,1.1173993085,28.8,-0.178527406868,1.77227511797,,,,,,,28.8,-0.761718339098,0.233632959989,28.8,-0.061294127634,-1.52184315716,14.4,-1.15090902244,1.09147730095,14.4,-3.05639612958,-1.13959697236,14.4,-0.683761183871,0.747296460622,14.4,0.521896804596,-1.41808551982
,,,,,,28.82,-3.05639612958,0.537707513277,28.82,1.79599046368,1.08118790376,28.82,-0.0321345810225,1.77438173785,,,,,,,28.82,-0.742080277094,0.248670946151,28.82,-0.061294127634,-1.5206172746,14.41,-1.13127096044,1.10288820086,14.41,-3.05639612958,-1.10903301106,14.41,-0.674239699263,0.754086465037,14.41,0.512375319988,-1.42325688044
,,,,,,28.84,-3.0855556762,0.599127031335,28.84,1.72755479306,1.0459524512,28.84,0.113663152035,1.77356645214,,,,,,,28.84,-0.742080277094,0.263512551692,28.84,-0.061294127634,-1.51939139205,14.42,-1.11163289844,1.11410272016,14.42,-3.14446986221,-1.07802868111,14.42,-0.664718214655,0.760781254607,14.42,0.47309919598,-1.42818425302
,,,,,,28.86,-3.1248318002,0.661230906099,28.86,1.68887376184,1.01178816565,28.86,0.181503729866,1.77061478332,,,,,,,28.86,-0.742080277094,0.278354157234,28.86,-0.061294127634,-1.5181655095,14.43,-1.05331380521,1.12492745367,14.43,-3.1248318002,-1.04668217279,14.43,-0.635558668044,0.76728263902,14.43,0.434418164761,-1.43272183983
,,,,,,28.88,-2.99807703636,0.722459994464,28.88,1.66923569984,0.978207071031,28.88,0.201141791869,1.76678832811,,,,,,,28.88,-0.75219685449,0.29329692855,28.88,-0.0422511584184,-1.51713005664,14.44,-1.0437923206,1.1354129843,14.44,-3.07603419159,-1.01567784283,14.44,-0.61592060604,0.773540035391,14.44,0.376099071538,-1.43677442601
,,,,,,28.9,-3.06651270698,0.783105891898,28.9,1.65971421523,0.94491757188,28.9,0.201141791869,1.76276549227,,,,,,,28.9,-0.75219685449,0.30834086564,28.9,-0.061294127634,-1.51609460378,14.45,-1.01463277399,1.14570510978,14.45,-2.97903406715,-0.98540250154,14.45,-0.577239574821,0.779505836295,14.45,0.327301462923,-1.44029142868
,,,,,,28.92,-3.1051937382,0.84482295635,28.92,1.65019273062,0.911818502422,28.92,0.201141791869,1.75874265643,,,,,,,28.92,-0.761718339098,0.323480017576,28.92,-0.061294127634,-1.51486872123,14.46,-1.00511128939,1.15580383009,14.46,-2.97903406715,-0.955612160869,14.46,-0.508803904202,0.78493605369,14.46,0.298141916312,-1.44341864558
,,,,,,28.94,-2.94987452053,0.905373638937,28.94,1.66923569984,0.878624218117,28.94,0.239822823089,1.75433301028,,,,,,,28.94,-0.761718339098,0.338714384358,28.94,-0.061294127634,-1.51364283867,14.47,-0.946197103374,1.16556037206,14.47,-2.89155542731,-0.926259213397,14.47,-0.460006295587,0.789780104689,14.47,0.288620431704,-1.44635245732
,,,,,,28.96,-2.98855555175,0.96475793966,28.96,1.68887376184,0.8450431235,28.96,0.36657758693,1.74826900618,,,,,,,28.96,-0.761718339098,0.35394875114,28.96,-0.0517726430262,-1.51251217097,14.48,-0.936675618766,1.17497473567,14.48,-2.90107691192,-0.8972960517,14.48,-0.372527655752,0.793942774446,14.48,0.298141916312,-1.44928626906
,,,,,,28.98,-2.8427578187,1.02307107336,28.98,1.65971421523,0.811557243729,28.98,0.551056351207,1.7390926668,,,,,,,28.98,-0.732558792486,0.368891522456,28.98,-0.061294127634,-1.51138150326,14.49,-0.887878010151,1.18409750381,14.49,-2.93023645853,-0.868139484848,14.49,-0.295165593314,0.797281240691,14.49,0.278503854308,-1.45216949791
,,,,,,29,-2.81359827209,1.07963463427,29,1.64007615323,0.778559340045,29,0.677216022261,1.72680994307,,,,,,,29,-0.732558792486,0.383542698305,29,-0.0517726430262,-1.51025083555,14.5,-0.849196978932,1.19278287876,14.5,-2.8427578187,-0.839274513462,14.5,-0.197570376084,0.799744920538,14.5,0.288620431704,-1.45500511934
,,,,,,29.02,-2.88143884992,1.13658500549,29.02,1.68887376184,0.745269840894,29.02,0.696854084264,1.713069242,,,,,,,29.02,-0.712920730482,0.397997493535,29.02,-0.061294127634,-1.50912016785,14.51,-0.839675494324,1.20122724112,14.51,-2.83323633409,-0.810894542698,14.51,-0.139251282861,0.801429028833,14.51,0.298141916312,-1.45793893108
,,,,,,29.04,-2.87191736531,1.19411856764,29.04,1.74719285507,0.710909174725,29.04,0.735535115484,1.69874535,,,,,,,29.04,-0.693877761267,0.412065478452,29.04,-0.061294127634,-1.50789428529,14.52,-0.810515947713,1.20947819833,14.52,-2.75527917886,-0.782951965133,14.52,-0.100570251641,0.802628136505,14.52,0.298141916312,-1.46092035024
,,,,,,29.06,-2.5702053218,1.24853979452,29.06,1.74719285507,0.675965317624,29.06,0.784332724099,1.68354667161,,,,,,,29.06,-0.693877761267,0.425943033678,29.06,-0.0517726430262,-1.50676361759,14.53,-0.781356401101,1.21743756008,14.53,-2.75527917886,-0.755399173345,14.53,-0.0809321896377,0.803535648712,14.53,0.288620431704,-1.46385416198
,,,,,,29.08,-2.27860985568,1.29702794629,29.08,1.76683091707,0.640825079902,29.08,0.842651817322,1.66727682619,,,,,,,29.08,-0.683761183871,0.439719423129,29.08,-0.061294127634,-1.50563294988,14.54,-0.742080277094,1.22505474347,14.54,-2.69696008564,-0.728137977022,14.54,-0.0809321896377,0.804344970608,14.54,0.2689823697,-1.46664217599
,,,,,,29.1,-1.99653587418,1.33977940359,29.1,1.71803330845,0.605976437647,29.1,0.842651817322,1.65042378985,,,,,,,29.1,-0.683761183871,0.453394646807,29.1,-0.061294127634,-1.50440706733,14.55,-0.693877761267,1.23223453366,14.55,-2.73564111686,-0.70097497101,14.55,-0.100570251641,0.805252482814,14.55,0.239822823089,-1.46918620195
,,,,,,29.12,-1.57878073701,1.3755325697,29.12,1.71803330845,0.571615771478,29.12,0.871811363933,1.63327915803,,,,,,,29.12,-0.693877761267,0.467171036258,29.12,-0.0517726430262,-1.50327639962,14.56,-0.683761183871,1.23912272839,14.56,-2.65768396163,-0.674008345617,14.56,-0.100570251641,0.806258185331,14.56,0.220184761085,-1.47148623988
,,,,,,29.14,-1.034270836,1.40166308543,29.14,1.70851182385,0.537350320155,29.14,0.940247034552,1.61515857405,,,,,,,29.14,-0.683761183871,0.480947425709,29.14,-0.0517726430262,-1.50224094676,14.57,-0.664718214655,1.24586512538,14.57,-2.62852441502,-0.647577303734,14.57,-0.120208313645,0.807362078157,14.57,0.210663276477,-1.47364048006
,,,,,,29.16,-0.479644357591,1.41680223737,29.16,1.70851182385,0.503180083678,29.16,0.940247034552,1.59635363336,,,,,,,29.16,-0.683761183871,0.494622649387,29.16,-0.0517726430262,-1.5012054939,14.58,-0.654601637259,1.25246172464,14.58,-2.58032189919,-0.621533072163,14.58,-0.120208313645,0.808564161294,14.58,0.181503729866,-1.4756013151
,,,,,,29.18,-0.0130916118069,1.42172959706,29.18,1.67935227724,0.469301442667,29.18,0.94976851916,1.57745347782,,,,,,,29.18,-0.664718214655,0.508107443372,29.18,-0.061294127634,-1.50007482619,14.59,-0.645080152652,1.25896013359,14.59,-2.5898433838,-0.595682245748,14.59,-0.110091736249,0.809715661543,14.59,0.132706121251,-1.47717236435
,,,,,,29.2,0.385620556146,1.41800430762,29.2,1.66923569984,0.435815562896,29.2,0.969406581164,1.55826172682,,,,,,,29.2,-0.654601637259,0.521300641891,29.2,-0.0517726430262,-1.49894415849,14.6,-0.635558668044,1.26536332769,14.6,-2.47320519736,-0.570367002842,14.6,-0.100570251641,0.810768971483,14.6,0.0553440588119,-1.47811261525
,,,,,,29.22,0.60937544443,1.40805434761,29.22,1.63055466862,0.402817659212,29.22,0.998566127775,1.53858199973,,,,,,,29.22,-0.654601637259,0.534392674636,29.22,-0.0517726430262,-1.49790870563,14.61,-0.61592060604,1.27162072406,14.61,-2.45356713535,-0.545733141179,14.61,-0.0809321896377,0.811676483689,14.61,-0.0226130964147,-1.47827627006
,,,,,,29.24,0.454056226765,1.3974200309,29.24,1.61091660662,0.37040294646,29.24,1.0467686436,1.51812865202,,,,,,,29.24,-0.664718214655,0.547585873155,29.24,-0.0422511584184,-1.49696846761,14.62,-0.557601512817,1.27748833466,14.62,-2.46368371275,-0.521146886938,14.62,-0.0517726430262,0.812340007852,14.62,-0.100570251641,-1.47766035332
,,,,,,29.26,0.132706121251,1.39155240742,29.26,1.60139512201,0.338279829173,29.26,1.08604476761,1.4968005179,,,,,,,29.26,-0.664718214655,0.560880237449,29.26,-0.0517726430262,-1.4960282296,14.63,-0.489165842198,1.28272217143,14.63,-2.40536461952,-0.496801645277,14.63,-0.0321345810225,0.812759543973,14.63,-0.188048891476,-1.47621725761
,,,,,,29.28,0.0553440588119,1.38967190562,29.28,1.5722355754,0.306543522199,29.28,1.07592819021,1.47518078832,,,,,,,29.28,-0.654601637259,0.574073435968,29.28,-0.0517726430262,-1.49499277674,14.64,-0.372527655752,1.28703063892,14.64,-2.36608849552,-0.472944379702,14.64,-0.0130916118069,0.812985674937,14.64,-0.266006046702,-1.47394698292
,,,,,,29.3,0.142822698646,1.38769023804,29.3,1.52343796678,0.275586786777,29.3,1.03724715899,1.45404903483,,,,,,,29.3,-0.654601637259,0.587165468713,29.3,-0.061294127634,-1.49386210903,14.65,-0.255889469307,1.29017272455,14.65,-2.3470455263,-0.449378709593,14.65,0.00654645019677,0.813018400745,14.65,-0.343368109141,-1.47090011214
,,,,,,29.32,0.298141916312,1.38328059189,29.32,1.48475693556,0.245504837754,29.32,1.01760909699,1.43350047227,,,,,,,29.32,-0.654601637259,0.600257501458,29.32,-0.0517726430262,-1.49273144132,14.66,-0.0910487670335,1.29190741573,14.66,-2.29824791769,-0.426152242373,14.66,0.0160679348046,0.81290532882,14.66,-0.392165717756,-1.467222443
,,,,,,29.34,0.395737133542,1.3763418014,29.34,1.45559738895,0.216101294509,29.34,1.0467686436,1.41285669487,,,,,,,29.34,-0.654601637259,0.613349534203,29.34,-0.061294127634,-1.49160077362,14.67,0.142822698646,1.29164854607,14.67,-2.29824791769,-0.403169763196,14.67,0.0452274814161,0.812598851739,14.67,-0.460006295587,-1.46296158294
,,,,,,29.36,0.483215773376,1.36755227233,29.36,1.40679978034,0.187477322816,29.36,1.02772567439,1.39211175169,,,,,,,29.36,-0.654601637259,0.626441566948,29.36,-0.061294127634,-1.49037489106,14.68,0.307663400919,1.28939611557,14.68,-2.29824791769,-0.380187284019,14.68,0.0743870280276,0.812000779192,14.68,-0.508803904202,-1.45811753194
,,,,,,29.38,0.658173053045,1.35613838406,29.38,1.35800217172,0.159829303295,29.38,1.01760909699,1.37165840397,,,,,,,29.38,-0.654601637259,0.639533599694,29.38,-0.061294127634,-1.48914900851,14.69,0.395737133542,1.2858791129,14.69,-2.20065270046,-0.357692780928,14.69,0.123184636643,0.811012920868,14.69,-0.537963450814,-1.45288369516
,,,,,,29.4,0.852768394718,1.34102896959,29.4,1.30979965589,0.133151285019,29.4,0.998566127775,1.35149665173,,,,,,,29.4,-0.654601637259,0.652625632439,29.4,-0.0517726430262,-1.48801834081,14.7,0.424896680153,1.28177594383,14.7,-2.24945030907,-0.335442265881,14.7,0.181503729866,0.809489479036,14.7,-0.577239574821,-1.44730768003
,,,,,,29.42,0.988449550379,1.32261679013,29.42,1.28064010928,0.107246887368,29.42,0.978928065771,1.33172170979,,,,,,,29.42,-0.61592060604,0.665330854872,29.42,-0.061294127634,-1.4868876731,14.71,0.434418164761,1.27747936961,14.71,-2.16197166924,-0.313385155989,14.71,0.259460885092,0.807284655961,14.71,-0.635558668044,-1.44124368882
,,,,,,29.44,1.15388534544,1.30119344118,29.44,1.25148056267,0.081925680648,29.44,0.930130457156,1.31263112456,,,,,,,29.44,-0.586761059429,0.677357671527,29.44,-0.061294127634,-1.48566179055,14.72,0.47309919598,1.2729417828,14.72,-2.14233360723,-0.291863629607,14.72,0.336822947531,0.804303236798,14.72,-0.674239699263,-1.43469469698
,,,,,,29.46,1.64007615323,1.27325382619,29.46,1.22232101606,0.0571876648607,29.46,0.920608972549,1.29412373026,,,,,,,29.46,-0.537963450814,0.688604916629,29.46,-0.061294127634,-1.48443590799,14.73,0.512375319988,1.26801441022,14.73,-2.14233360723,-0.270440293534,14.73,0.424896680153,0.800494638659,14.73,-0.693877761267,-1.42785410968
,,,,,,29.48,1.96083116595,1.237244753,29.48,1.23184250067,0.0326460296934,29.48,0.920608972549,1.27571155081,,,,,,,29.48,-0.489165842198,0.698876209559,29.48,-0.061294127634,-1.48321002544,14.74,0.531418289203,1.26279544218,14.74,-2.08401451401,-0.249308552928,14.74,0.512375319988,0.795808278659,14.74,-0.732558792486,-1.42072192691
,,,,,,29.5,2.05842638318,1.19705217751,29.5,1.26100204728,0.00771758421397,29.5,0.930130457156,1.25720415652,,,,,,,29.5,-0.450484810979,0.708272716091,29.5,-0.061294127634,-1.48198414289,14.75,0.551056351207,1.25738306898,14.75,-2.08401451401,-0.228468407788,14.75,0.599853959822,0.79024713226,14.75,-0.771239823705,-1.41320293383
,,,,,,29.52,2.25302172486,1.15393769643,29.52,1.25148056267,-0.0174072418855,29.52,0.94976851916,1.23840516675,,,,,,,29.52,-0.392165717756,0.716699221378,29.52,-0.061294127634,-1.48075826034,14.76,0.560577835815,1.25182489804,14.76,-2.06497154479,-0.207723477494,14.76,0.696854084264,0.783763592039,14.76,-0.771239823705,-1.40549053559
,,,,,,29.54,2.53509570636,1.10605652211,29.54,1.24136398527,-0.042335687365,29.54,0.900970910545,1.21989777246,,,,,,,29.54,-0.353484686537,0.724155725421,29.54,-0.0714107050298,-1.47943121201,14.77,0.60937544443,1.24597513164,14.77,-1.99653587418,-0.187415940399,14.77,0.774811239491,0.77640526542,14.77,-0.810515947713,-1.39758175674
,,,,,,29.56,2.57377673758,1.05496779767,29.56,1.18304489205,-0.0665797761382,29.56,0.842651817322,1.20246154518,,,,,,,29.56,-0.304687077922,0.730737443066,29.56,-0.0714107050298,-1.47800299791,14.78,0.638534991042,1.23973557946,14.78,-2.00665245157,-0.16739999877,14.78,0.871811363933,0.768172152403,14.78,-0.810515947713,-1.38947659726
,,,,,,29.58,2.39881945791,1.00524183572,29.58,1.14436386083,-0.0898538636671,29.58,0.862289879326,1.18541212821,,,,,,,29.58,-0.27552753131,0.736539589158,29.58,-0.0714107050298,-1.47657478381,14.79,0.648056475649,1.23330262213,14.79,-1.95785484296,-0.147577462298,14.79,0.959290003768,0.759016645565,14.79,-0.849196978932,-1.38117803263
,,,,,,29.6,2.39881945791,0.957265446561,29.6,1.12472579883,-0.112544760264,29.6,0.930130457156,1.16748792485,,,,,,,29.6,-0.226729922695,0.741562163698,29.6,-0.061294127634,-1.47524773548,14.8,0.648056475649,1.22682205737,14.8,-1.96737632756,-0.127951306445,14.8,1.01760909699,0.749132150061,14.8,-0.887878010151,-1.37249265768
,,,,,,29.62,2.6225743462,0.90705150852,29.62,1.10508773683,-0.13484289562,29.62,0.94976851916,1.14868893508,,,,,,,29.62,-0.158889344864,0.745418356374,29.62,-0.0714107050298,-1.47392068715,14.81,0.629013506434,1.22043670746,14.81,-1.89001426513,-0.108664353482,14.81,1.08604476761,0.738613880738,14.81,-0.887878010151,-1.36361387758
,,,,,,29.64,2.52497912897,0.855575973768,29.64,1.0467686436,-0.156361459425,29.64,0.940247034552,1.12978877955,,,,,,,29.64,-0.0809321896377,0.747816571719,29.64,-0.0517726430262,-1.47268885367,14.82,0.618896929038,1.21419715528,14.82,-1.89953574973,-0.0897166034074,14.82,1.15388534544,0.727414230173,14.82,-0.965835165378,-1.3543453117
,,,,,,29.66,2.37918139591,0.806534368519,29.66,0.998566127775,-0.176814807138,29.66,0.900970910545,1.11137660009,,,,,,,29.66,-0.0130916118069,0.748756809733,29.66,-0.061294127634,-1.47155818597,14.83,0.618896929038,1.20800818599,14.83,-1.89001426513,-0.0707688533331,14.83,1.21220443866,0.715583781252,14.83,-0.965835165378,-1.34468696005
,,,,,,29.68,2.23338366285,0.760408717931,29.68,0.978928065771,-0.196589749074,29.68,0.900970910545,1.09335718188,,,,,,,29.68,0.0648655434197,0.748239070417,29.68,-0.061294127634,-1.47033230341,14.84,0.629013506434,1.20176863382,14.84,-1.84121665651,-0.052112698725,14.84,1.25148056267,0.703265356245,14.84,-1.0437923206,-1.33463882262
,,,,,,29.7,2.38870288052,0.714187852498,29.7,0.988449550379,-0.216263525235,29.7,0.920608972549,1.07514138305,,,,,,,29.7,0.142822698646,0.746162187996,29.7,-0.061294127634,-1.46910642086,14.85,0.629013506434,1.19547849875,14.85,-1.85073814112,-0.0336529247368,14.85,1.26100204728,0.690702943196,14.85,-1.0437923206,-1.32420089941
,,,,,,29.72,2.34050036469,0.666895820046,29.72,1.06640670561,-0.236812087795,29.72,0.911087487941,1.05682441845,,,,,,,29.72,0.210663276477,0.742627328245,29.72,-0.061294127634,-1.46788053831,14.86,0.638534991042,1.18914075626,14.86,-1.8019405325,-0.0153895313687,14.86,1.30979965589,0.67784893468,14.86,-1.10211141383,-1.31347138074
,,,,,,29.74,2.14590502302,0.622031766169,29.74,0.998566127775,-0.257461816129,29.74,0.891449425937,1.03879904931,,,,,,,29.74,0.2689823697,0.737830871783,29.74,-0.061294127634,-1.46665465576,14.87,0.667694537653,1.18260960862,14.87,-1.77278098589,0.00248407622327,14.87,1.34848068711,0.664557532965,14.87,-1.18006856905,-1.30206048083
,,,,,,29.76,2.1072239918,0.57950047602,29.76,0.940247034552,-0.276849947752,29.76,0.842651817322,1.02145803688,,,,,,,29.76,0.327301462923,0.731868033457,29.76,-0.0517726430262,-1.46552398805,14.88,0.687332599657,1.17583447293,14.88,-1.75373801668,0.0201166712361,14.88,1.35800217172,0.651025118671,14.88,-1.23838766228,-1.28996819967
,,,,,,29.78,2.17506456963,0.536677590406,29.78,0.862289879326,-0.294875316891,29.78,0.833130332714,1.00470021538,,,,,,,29.78,0.356461009535,0.725030408733,29.78,-0.0517726430262,-1.46448853519,14.89,0.687332599657,1.16896114694,14.89,-1.70494040806,0.0374100633598,14.89,1.39727829573,0.637248716333,14.89,-1.31574972472,-1.27719751273
,,,,,,29.8,2.28218127147,0.492105131995,29.8,0.794449301495,-0.311442708699,29.8,0.871811363933,0.98765079841,,,,,,,29.8,0.376099071538,0.717704807922,29.8,-0.0517726430262,-1.46345308233,14.9,0.706375568872,1.1619926061,14.9,-1.76325950128,0.0547510629065,14.9,1.42643784234,0.623130135643,14.9,-1.41334494195,-1.2635520394
,,,,,,29.82,2.17506456963,0.447532673584,29.82,0.764694662095,-0.327034148335,29.82,0.94976851916,0.969434999579,,,,,,,29.82,0.40525861815,0.709891231025,,,,14.91,0.716492146268,1.15487826752,14.91,-1.74362143928,0.0722854676093,14.91,1.42643784234,0.60886575722,14.91,-1.46214255056,-1.24917460194
,,,,,,29.84,2.00962877457,0.405685740142,29.84,0.755173177487,-0.342232826731,29.84,0.94976851916,0.950439629195,,,,,,,29.84,0.424896680153,0.701589678042,,,,14.92,0.74565169288,1.14756754832,14.92,-1.72457847006,0.089626467156,14.92,1.44548081156,0.59450616395,14.92,-1.56866415961,-1.23402056839
,,,,,,29.86,2.00010728996,0.365588379497,29.86,0.726013630876,-0.357044694815,29.86,0.911087487941,0.931831069124,,,,,,,29.86,0.443939649369,0.692901314747,,,,14.93,0.74565169288,1.1401110314,14.93,-1.67578086145,0.106628263814,14.93,1.45559738895,0.580000772948,14.93,-1.539504613,-1.21847972452
,,,,,,29.88,2.21374560085,0.323449850589,29.88,0.687332599657,-0.37117815712,29.88,0.881927941329,0.913900914832,,,,,,,29.88,0.434418164761,0.684117736605,,,,14.94,0.755173177487,1.13260690704,14.94,-1.71446189267,0.123579477584,14.94,1.46511887356,0.565397191635,14.94,-1.5496211904,-1.20303409551
,,,,,,29.9,2.18458605424,0.279466534038,29.9,0.60937544443,-0.384145237561,29.9,0.881927941329,0.896262356005,,,,,,,29.9,0.443939649369,0.675334158464,,,,14.95,0.784332724099,1.12490937754,14.95,-1.71446189267,0.140724096511,14.95,1.49427842017,0.550600205166,14.95,-1.559142675,-1.18749027618
,,,,,,29.92,2.05842638318,0.237036409664,29.92,0.551056351207,-0.395749555517,29.92,0.862289879326,0.878820177799,,,,,,,29.92,0.434418164761,0.666550580323,,,,14.96,0.794449301495,1.11701546741,14.96,-1.73409995467,0.157966905748,14.96,1.45559738895,0.535850826121,14.96,-1.63709983023,-1.17150906365
